"Time","images_score_v2.lance / _indices / get","images_v6.lance / _indices / get","manual_image_appraisal_v1.lance / _indices / get","manual_skeet_appraisal_v1.lance / _indices / get","images_score_v2.lance / _indices / list","images_score_v2.lance / _transactions / list","images_score_v2.lance / _transactions / put","images_score_v2.lance / _versions / get_range","images_v6.lance / _versions / get_range","images_score_v2.lance / _versions / get","images_v6.lance / _versions / get","manual_image_appraisal_v1.lance / _versions / get","manual_skeet_appraisal_v1.lance / _versions / get","validate_v1.lance / _versions / get","images_score_v2.lance / _versions / head","images_score_v2.lance / _versions / list","images_v6.lance / _versions / list","manual_image_appraisal_v1.lance / _versions / list","manual_skeet_appraisal_v1.lance / _versions / list","validate_v1.lance / _versions / list","images_score_v2.lance / _versions / put","images_score_v2.lance / data / get","images_v6.lance / data / get","images_score_v2.lance / data / list","images_score_v2.lance / data / put","images_score_v2.lance / other / list","images_score_v2.lance /  / get_range","images_v6.lance /  / get_range","images_score_v2.lance /  / get","images_v6.lance /  / get","manual_image_appraisal_v1.lance /  / get","manual_skeet_appraisal_v1.lance /  / get","validate_v1.lance /  / get","images_score_v2.lance /  / head","images_score_v2.lance /  / list","images_v6.lance /  / list","manual_image_appraisal_v1.lance /  / list","manual_skeet_appraisal_v1.lance /  / list","validate_v1.lance /  / list","images_score_v2.lance /  / put"
1777517040000,50.66610370995877,10.666548149465005,0,0,0,0,2.666637037366251,1.3333185186831256,2.666637037366251,1.3333185186831256,2.666637037366251,0,0,0,0,18.66645926156376,13.333185186831255,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,14.666503705514382,97.33225186386817,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517100000,51.99971111271604,11.999933333703702,0,0,0,0,2.666651851934156,1.333325925967078,2.666651851934156,1.333325925967078,2.666651851934156,0,0,0,0,18.666562963539093,13.333259259670779,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,9.333281481769546,33.33314814917695,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517160000,6.6666296298353895,6.6666296298353895,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,27.99984444530864,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517220000,6.666592593415627,6.666592593415627,0,0,0,0,2.666637037366251,0,1.3333185186831256,0,1.3333185186831256,0,0,0,0,15.999822224197507,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,3.9999555560493767,27.999688892345638,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517580000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,3.999977777901234,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517640000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,3.999977777901234,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517700000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,3.999977777901234,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517880000,6.666592593415627,6.666592593415627,0,0,0,0,2.666637037366251,0,1.3333185186831256,0,1.3333185186831256,0,0,0,0,15.999822224197507,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,3.9999555560493767,27.999688892345638,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777517940000,6.666555557407378,6.666555557407378,0,0,0,0,2.666622222962951,0,1.3333111114814755,0,1.3333111114814755,0,0,0,0,15.999733337777705,10.666488891851804,5.333244445925902,5.333244445925902,5.333244445925902,2.666622222962951,3.9999333344444263,27.999533341110986,0,1.3333111114814755,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518000000,6.666555557407378,6.666555557407378,0,0,0,0,2.666622222962951,0,1.3333111114814755,0,1.3333111114814755,0,0,0,0,15.999733337777705,10.666488891851804,5.333244445925902,5.333244445925902,5.333244445925902,2.666622222962951,3.9999333344444263,27.999533341110986,0,1.3333111114814755,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518180000,45.332829635226275,5.333274074732503,0,0,0,0,0,1.3333185186831258,1.3333185186831258,1.3333185186831258,1.3333185186831258,0,0,0,0,6.666592593415629,6.666592593415629,3.999955556049377,3.999955556049377,3.999955556049377,0,5.333274074732503,3.999955556049377,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518240000,45.332829635226275,5.333274074732503,0,0,0,0,0,1.3333185186831258,1.3333185186831258,1.3333185186831258,1.3333185186831258,0,0,0,0,6.666592593415629,6.666592593415629,3.999955556049377,3.999955556049377,3.999955556049377,0,5.333274074732503,3.999955556049377,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518300000,45.332829635226275,5.333274074732503,0,0,0,0,0,1.3333185186831258,1.3333185186831258,1.3333185186831258,1.3333185186831258,0,0,0,0,6.666592593415629,6.666592593415629,3.999955556049377,3.999955556049377,3.999955556049377,0,5.333274074732503,3.999955556049377,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518600000,6.666666666666666,6.666666666666666,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,20426.666666666664,1.3333333333333333,20426.666666666664,1.3333333333333333,0,0,0,1.3333333333333333,12,9.333333333333332,4,4,4,1.3333333333333333,4,28,1.3333333333333333,0,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518660000,6.666592593415627,6.666592593415627,0,0,1.3333185186831256,1.3333185186831256,2.666637037366251,20426.439706225483,1.3333185186831256,20426.439706225483,1.3333185186831256,0,0,0,1.3333185186831256,18.66645926156376,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,3.9999555560493767,27.999688892345638,1.3333185186831256,1.3333185186831256,3.9999555560493767,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518720000,6.666592593415627,6.666592593415627,0,0,1.3333185186831256,1.3333185186831256,2.666637037366251,20426.439706225483,1.3333185186831256,20426.439706225483,1.3333185186831256,0,0,0,1.3333185186831256,18.66645926156376,10.666548149465005,5.333274074732502,5.333274074732502,5.333274074732502,2.666637037366251,3.9999555560493767,27.999688892345638,1.3333185186831256,1.3333185186831256,3.9999555560493767,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518780000,45.33282963522627,5.333274074732502,0,0,0,0,1.3333185186831256,1.3333185186831256,1.3333185186831256,1.3333185186831256,1.3333185186831256,0,0,0,0,13.333185186831255,7.999911112098753,5.333274074732502,5.333274074732502,5.333274074732502,1.3333185186831256,5.333274074732502,3.9999555560493767,0,1.3333185186831256,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518840000,45.33333333333333,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,4,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518900000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,3.999977777901234,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777518960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519200000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,4,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519260000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,4,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519320000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,4,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519380000,0,5.333333333333333,0,0,0,0,0,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,4,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519440000,0,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,0,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,4,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519500000,0,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,0,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,4,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519560000,0,0,0,0,0,0,0,1.333325925967078,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777519860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
